ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0083_MR1	11.092764	-0.13282761	10.670226
OAS1_0084_MR1	7.703886	0.39856327	3.0255525
OAS1_0085_MR1	11.859211	-0.1966893	10.868536
OAS1_0086_MR1	8.042828	-0.3153927	3.4159055
OAS1_0094_MR1	7.595981	0.730862	2.7125363
OAS1_0096_MR1	10.661385	0.48909754	10.384282
OAS1_0098_MR1	12.840183	0.38180962	10.766286
OAS1_0106_MR1	6.727159	-0.51052064	4.103913
OAS1_0109_MR1	11.398005	0.5514822	10.522826
OAS1_0110_MR1	12.832916	0.34524345	10.320484
OAS1_0112_MR1	8.489366	-0.8460838	4.670721
OAS1_0113_MR1	11.630678	-0.042510573	10.960372
OAS1_0114_MR1	7.3360567	1.0653721	3.5301104
OAS1_0115_MR1	6.1164684	0.36268187	4.10198
OAS1_0116_MR1	12.584979	0.41900706	10.651854
OAS1_0120_MR1	12.876234	-0.6141976	9.863866
OAS1_0122_MR1	13.152692	-0.15862559	10.182853
OAS1_0123_MR1	8.70907	-0.7591153	3.8788176
OAS1_0124_MR1	13.012074	-0.33957738	9.808022
OAS1_0130_MR1	7.0606294	0.5720415	3.7295842
OAS1_0133_MR1	6.7269335	0.17776483	3.3837051
OAS1_0134_MR1	7.860044	-0.05094194	4.09211
OAS1_0135_MR1	8.066685	-0.265337	3.3602953
OAS1_0137_MR1	12.782094	0.10755644	9.848506
OAS1_0138_MR1	10.65547	0.7129468	10.459886
OAS1_0139_MR1	8.326056	-0.7319504	3.8633413
OAS1_0142_MR1	13.042169	-0.04134168	10.771421
OAS1_0143_MR1	8.129478	-0.69885033	4.560653
OAS1_0146_MR1	7.609554	-0.022861576	3.7917078
OAS1_0155_MR1	8.780507	-0.71929276	4.849924
OAS1_0157_MR1	8.891605	-0.9461209	5.1542234
OAS1_0158_MR1	12.913307	-1.158587	9.873871
OAS1_0161_MR1	12.432236	-0.023490613	10.948227
OAS1_0164_MR1	12.798699	-0.9740186	10.079647
OAS1_0165_MR1	12.515461	-0.5272921	10.548002
OAS1_0166_MR1	13.14992	0.44110182	10.78004
OAS1_0169_MR1	7.6546855	-0.4509184	3.3260767
OAS1_0170_MR1	11.824019	0.40629512	10.278953
OAS1_0176_MR1	7.910569	-0.27738148	4.3160105
OAS1_0177_MR1	7.7846394	-0.1478987	3.1503105
OAS1_0179_MR1	11.57424	-0.17973405	11.069106
OAS1_0180_MR1	8.49948	-0.8710776	4.038201
OAS1_0181_MR1	7.766337	-0.54155964	4.562214
OAS1_0184_MR1	7.4367123	0.8792156	3.2589679
OAS1_0185_MR1	6.588714	0.10954458	3.7839813
OAS1_0186_MR1	7.7929235	-0.59228617	3.4372122
OAS1_0188_MR1	13.170392	0.030736435	9.915798
OAS1_0195_MR1	6.516804	0.68473834	4.143941
OAS1_0197_MR1	8.008434	-0.3769947	4.413069
OAS1_0199_MR1	7.3030314	1.3808007	3.6535394
OAS1_0200_MR1	6.272707	0.32123375	3.9659178
OAS1_0201_MR1	6.7417707	0.10228238	3.352937
OAS1_0203_MR1	11.354659	0.5218444	10.822772
