ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0120_MR1	9.024666	1.963083	9.893787
OAS1_0122_MR1	9.513247	1.9070432	9.402549
OAS1_0123_MR1	5.7974973	3.3542867	9.797625
OAS1_0124_MR1	9.180933	2.186215	9.57175
OAS1_0130_MR1	5.0987372	4.097172	7.9493346
OAS1_0133_MR1	4.468526	3.3562546	7.7651563
OAS1_0134_MR1	5.112095	4.356644	8.94212
OAS1_0135_MR1	4.738467	3.8590124	9.219501
OAS1_0137_MR1	9.104943	2.2672784	9.152914
OAS1_0138_MR1	8.876912	1.2291023	6.965148
OAS1_0139_MR1	5.5271025	3.6819544	9.535328
OAS1_0142_MR1	10.039129	1.5098053	9.1164875
OAS1_0143_MR1	5.9053946	3.8325055	9.118574
OAS1_0146_MR1	4.8957224	4.084797	8.624233
OAS1_0155_MR1	6.610885	3.3854492	9.66577
OAS1_0157_MR1	7.220532	2.9372466	9.39264
OAS1_0158_MR1	8.535019	1.8323095	9.819117
OAS1_0161_MR1	9.676869	1.1365188	8.662213
OAS1_0164_MR1	8.819526	1.4343306	9.923688
OAS1_0165_MR1	9.389938	1.0599062	9.307539
OAS1_0166_MR1	9.902281	2.0729067	8.491443
OAS1_0169_MR1	4.767767	3.1671035	8.858445
OAS1_0170_MR1	8.818717	1.3447175	8.194326
OAS1_0176_MR1	5.388042	4.200686	8.700905
OAS1_0177_MR1	4.4303975	3.5710688	8.951105
OAS1_0179_MR1	9.336593	0.3922437	7.8589516
OAS1_0180_MR1	5.9385076	3.6494203	9.746716
OAS1_0181_MR1	6.0679045	3.8464098	8.692864
OAS1_0184_MR1	4.4634056	4.323313	8.009515
OAS1_0185_MR1	5.22046	3.4325	7.6942215
OAS1_0186_MR1	5.1668444	3.3305874	9.001782
OAS1_0188_MR1	9.256831	2.6160939	9.4037695
OAS1_0195_MR1	5.795553	3.5905602	7.4935565
OAS1_0197_MR1	5.6552734	4.114877	9.12146
OAS1_0199_MR1	4.885619	4.793327	7.565545
OAS1_0200_MR1	5.4147444	3.2023993	7.379305
OAS1_0201_MR1	4.369165	3.121815	7.9565954
OAS1_0203_MR1	8.87428	0.9234861	7.4634337
