ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0085_MR1	16.096764	8.4862	6.030772
OAS1_0086_MR1	15.396236	3.7555523	3.3670642
OAS1_0094_MR1	13.728185	5.3329883	4.0308495
OAS1_0096_MR1	14.546636	7.5829277	6.0507164
OAS1_0098_MR1	16.277187	7.885339	6.7474337
OAS1_0106_MR1	14.909518	4.476662	4.4985676
OAS1_0109_MR1	15.162571	7.5609713	5.523438
OAS1_0110_MR1	16.505632	7.4260144	6.882396
OAS1_0112_MR1	16.15172	3.6733499	4.617667
OAS1_0113_MR1	15.753097	8.6139555	5.811776
OAS1_0114_MR1	13.439777	3.7428799	4.012258
OAS1_0115_MR1	14.28781	5.0768514	4.754588
OAS1_0116_MR1	15.983188	7.591602	6.6549683
OAS1_0120_MR1	17.194466	7.29185	6.1602974
OAS1_0122_MR1	17.073177	7.523646	6.69046
OAS1_0123_MR1	16.252192	3.6389241	3.9761474
OAS1_0124_MR1	17.018677	7.0370874	6.6414704
OAS1_0130_MR1	14.007879	3.5805435	4.1487226
OAS1_0133_MR1	14.186176	4.3638234	4.052933
OAS1_0134_MR1	15.015328	3.261606	3.5459335
OAS1_0135_MR1	15.396354	3.8745186	3.1443233
OAS1_0137_MR1	16.557148	6.92612	6.472127
OAS1_0138_MR1	14.52996	7.7031646	5.3825173
OAS1_0139_MR1	15.880755	3.5895977	3.6540465
OAS1_0142_MR1	16.823599	8.207363	6.6077957
OAS1_0143_MR1	15.570009	3.430204	4.306061
OAS1_0146_MR1	14.664355	3.6135254	3.621381
OAS1_0155_MR1	16.41012	3.844453	4.5934353
OAS1_0157_MR1	16.370445	4.575932	5.073609
OAS1_0158_MR1	17.153198	6.7980447	5.825997
OAS1_0161_MR1	16.257984	8.24183	6.2840304
OAS1_0164_MR1	17.113247	7.2761583	5.6676493
OAS1_0165_MR1	16.807081	7.890457	5.8862987
OAS1_0166_MR1	16.232105	7.974419	6.9910502
OAS1_0169_MR1	15.109995	4.2818666	3.678611
OAS1_0170_MR1	15.803089	7.2484913	5.948236
OAS1_0176_MR1	14.920993	3.180799	3.8705816
OAS1_0177_MR1	14.913243	4.1498613	3.212464
OAS1_0179_MR1	15.695494	8.494227	5.3922076
OAS1_0180_MR1	16.08985	3.3353233	4.2018275
OAS1_0181_MR1	15.345945	3.6637487	4.5388236
OAS1_0184_MR1	13.633215	3.9982207	3.7797914
OAS1_0185_MR1	14.268963	4.219704	4.6856985
OAS1_0186_MR1	15.345364	3.9889517	3.7651787
OAS1_0188_MR1	16.763512	6.6757865	6.7044616
OAS1_0195_MR1	14.061354	4.101138	5.1172757
OAS1_0197_MR1	15.332025	3.2688138	3.9987535
OAS1_0199_MR1	13.173876	3.9603062	4.297472
OAS1_0200_MR1	14.160295	4.659242	5.0149565
OAS1_0201_MR1	14.499988	4.5124087	3.8929937
OAS1_0203_MR1	15.232455	8.220587	5.803963
