ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0137_MR1	1.6822565	9.612315	0.95060426
OAS1_0138_MR1	2.1060836	7.6199627	1.2742529
OAS1_0139_MR1	4.5443645	12.162698	2.8352344
OAS1_0142_MR1	0.8106218	9.281893	0.65174973
OAS1_0143_MR1	4.710267	11.86254	2.4420643
OAS1_0146_MR1	5.3580103	11.489701	3.1172745
OAS1_0155_MR1	3.8543956	11.985118	2.101686
OAS1_0157_MR1	3.5145173	11.4988165	1.7490035
OAS1_0158_MR1	1.9024887	10.030299	0.1895859
OAS1_0161_MR1	1.072088	8.706144	0.4374336
OAS1_0164_MR1	1.6114184	10.02733	0.0163484
OAS1_0165_MR1	1.2517747	9.346744	0.07068374
OAS1_0166_MR1	0.9222668	8.846872	1.1022124
OAS1_0169_MR1	4.649087	11.432419	3.5592628
OAS1_0170_MR1	1.914412	8.437431	0.49921435
OAS1_0176_MR1	5.264145	11.607295	2.657776
OAS1_0177_MR1	5.0171695	11.649278	3.725917
OAS1_0179_MR1	1.2256994	7.720149	0.3383036
OAS1_0180_MR1	4.259563	12.253503	2.5953925
OAS1_0181_MR1	4.7362227	11.55863	2.2564
OAS1_0184_MR1	5.8426127	11.065877	3.4926877
OAS1_0185_MR1	5.010999	10.423501	3.133919
OAS1_0186_MR1	4.571528	11.5783825	3.2379715
OAS1_0188_MR1	1.5841435	9.927801	1.2162895
OAS1_0195_MR1	5.0134397	10.15428	2.7194288
OAS1_0197_MR1	4.9752626	11.912649	2.547782
OAS1_0199_MR1	6.2033463	10.740375	3.0820425
OAS1_0200_MR1	4.8688025	10.084823	3.0785408
OAS1_0201_MR1	4.93646	10.67861	3.884482
OAS1_0203_MR1	1.8719832	7.6969743	0.6024189
