ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0135_MR1	1.2507888	-5.5789566	0.07041193
OAS1_0137_MR1	5.742022	0.80503565	2.252151
OAS1_0138_MR1	4.039196	-0.7239143	2.2416902
OAS1_0139_MR1	1.9055637	-5.5522656	0.25311255
OAS1_0142_MR1	5.7995996	0.18810652	1.977241
OAS1_0143_MR1	2.0399816	-5.569693	0.7271339
OAS1_0146_MR1	1.1822021	-5.199177	0.6200403
OAS1_0155_MR1	2.7613544	-5.613351	0.83910227
OAS1_0157_MR1	3.0210261	-5.294212	0.8547153
OAS1_0158_MR1	6.2161484	1.1230619	1.4733322
OAS1_0161_MR1	5.27933	0.15251203	2.7622974
OAS1_0164_MR1	6.129671	1.1990975	1.7027876
OAS1_0165_MR1	5.5270557	0.6515225	1.8971
OAS1_0166_MR1	5.683096	-0.15280949	2.4777372
OAS1_0169_MR1	1.5578892	-5.0593576	0.053947855
OAS1_0170_MR1	4.8625565	0.43751657	2.2737308
OAS1_0176_MR1	1.507636	-5.4023037	0.9391969
OAS1_0177_MR1	1.2310601	-5.1912894	0.04384462
OAS1_0179_MR1	4.61383	-0.22486629	3.2157125
OAS1_0180_MR1	2.2225335	-5.792199	0.29494134
OAS1_0181_MR1	2.0816054	-5.2290983	1.0592495
OAS1_0184_MR1	0.40152627	-4.693781	0.8186395
OAS1_0185_MR1	1.375633	-4.1274095	0.9388565
OAS1_0186_MR1	1.6516149	-5.2141104	0.07537142
OAS1_0188_MR1	6.1664467	0.7628804	2.4597085
OAS1_0195_MR1	1.3761785	-4.098365	1.3714778
OAS1_0197_MR1	1.6913351	-5.5939336	0.87399876
OAS1_0199_MR1	0.18414743	-4.699272	1.394259
OAS1_0200_MR1	1.4073306	-3.9328034	1.0784081
OAS1_0201_MR1	1.0311881	-4.4162545	0.60336304
OAS1_0203_MR1	4.4346466	0.0804853	2.737672
