ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0068_MR1	1.2581272	12.084819	4.3395367
OAS1_0069_MR1	0.68311435	12.112737	3.8637457
OAS1_0070_MR1	-0.57412285	11.396296	5.0615664
OAS1_0071_MR1	1.1756482	12.247068	4.754183
OAS1_0072_MR1	1.2991118	11.986948	5.157121
OAS1_0073_MR1	2.8570461	12.35048	-0.3226759
OAS1_0074_MR1	-0.6999372	13.313152	5.068189
OAS1_0075_MR1	1.6748066	11.176258	4.0372033
OAS1_0078_MR1	3.6213818	12.721405	0.6060845
OAS1_0082_MR1	1.0113565	10.922012	4.2710633
OAS1_0083_MR1	0.8868531	11.586844	4.193337
OAS1_0084_MR1	3.7283769	12.555013	0.09719622
OAS1_0085_MR1	0.5525208	11.911891	4.1515036
OAS1_0086_MR1	3.0794218	13.362912	-0.66146505
OAS1_0094_MR1	3.7215722	12.327685	0.85036504
OAS1_0096_MR1	1.3588488	11.052763	4.310616
OAS1_0098_MR1	0.123325504	11.50783	4.9970894
OAS1_0106_MR1	2.5151362	13.429405	0.62601763
OAS1_0109_MR1	1.4183357	11.86433	4.977054
OAS1_0110_MR1	-0.16100307	11.77415	5.553968
OAS1_0112_MR1	1.3907903	13.506278	-0.52030975
OAS1_0113_MR1	0.91775304	12.147883	4.235864
OAS1_0114_MR1	2.8882072	11.723495	0.048367202
OAS1_0115_MR1	2.5096326	12.714923	1.3268117
OAS1_0116_MR1	0.3412685	11.485129	5.282095
OAS1_0120_MR1	-0.7101802	12.706745	5.3594894
OAS1_0122_MR1	-0.7013674	12.133779	5.2675085
OAS1_0123_MR1	2.120474	13.974351	-0.8346714
OAS1_0124_MR1	-0.64950037	12.394241	5.6334553
OAS1_0130_MR1	2.6109462	12.16235	-0.02532918
OAS1_0133_MR1	2.8844457	12.605818	0.5581855
OAS1_0134_MR1	2.7606747	12.88419	-0.7996384
OAS1_0135_MR1	3.234918	13.428105	-0.82307047
OAS1_0137_MR1	-0.26128548	12.258104	5.652905
OAS1_0138_MR1	1.8344017	11.52411	4.072357
OAS1_0139_MR1	2.417086	13.573369	-0.74958456
OAS1_0142_MR1	-0.36122045	11.881962	4.8233476
OAS1_0143_MR1	1.9830481	13.203768	-0.6959605
OAS1_0146_MR1	2.9441936	12.813782	-0.3941029
OAS1_0155_MR1	1.2717022	13.538297	-0.8064288
OAS1_0157_MR1	1.0218663	13.684791	-0.10419594
OAS1_0158_MR1	-0.9529218	13.109624	4.939638
OAS1_0161_MR1	0.16168475	11.994006	4.636284
OAS1_0164_MR1	-0.85101336	13.016458	5.214254
OAS1_0165_MR1	-0.105060674	12.494789	4.7328415
OAS1_0166_MR1	-0.0078052264	11.192801	5.359609
OAS1_0169_MR1	2.9292483	13.595931	-0.09774819
OAS1_0170_MR1	0.7580239	12.147852	5.3146954
OAS1_0176_MR1	2.4181879	12.670343	-0.64119446
OAS1_0177_MR1	3.2793128	13.359649	-0.31719318
OAS1_0179_MR1	0.98626345	12.299628	3.9360638
OAS1_0180_MR1	1.9723068	13.72293	-0.97066754
OAS1_0181_MR1	1.7796448	12.906506	-0.25151482
OAS1_0184_MR1	3.2982244	11.99576	0.18876441
OAS1_0185_MR1	2.4765632	12.697735	0.82983536
OAS1_0186_MR1	2.7599692	13.556682	-0.34952828
OAS1_0188_MR1	-0.80745023	11.988525	5.76635
OAS1_0195_MR1	2.0479164	12.313766	0.8671307
OAS1_0197_MR1	2.2588904	12.866729	-0.85612124
OAS1_0199_MR1	2.731874	11.345651	0.21744111
OAS1_0200_MR1	2.334242	12.578471	1.1280112
OAS1_0201_MR1	3.172433	12.780925	0.49540967
OAS1_0203_MR1	1.2645385	12.089081	4.621138
