ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0066_MR1	8.839999	0.56186914	2.3314261
OAS1_0067_MR1	5.2690573	0.63469213	8.37588
OAS1_0068_MR1	10.626584	1.1408678	4.2946577
OAS1_0069_MR1	10.918281	1.5900658	3.8958697
OAS1_0070_MR1	9.894226	2.1752453	2.7910728
OAS1_0071_MR1	10.39771	0.8471267	4.0849056
OAS1_0072_MR1	9.905362	0.80222625	4.168047
OAS1_0073_MR1	4.436706	1.1933863	7.574963
OAS1_0074_MR1	8.969702	0.65507	2.335924
OAS1_0075_MR1	9.699092	1.4463813	4.9981866
OAS1_0078_MR1	5.4185987	0.70916843	7.9381537
OAS1_0082_MR1	9.738271	1.8846164	4.468613
OAS1_0083_MR1	10.458456	1.6816015	4.274969
OAS1_0084_MR1	4.9414353	0.4048902	7.846149
OAS1_0085_MR1	10.703191	1.6477765	3.846332
OAS1_0086_MR1	4.7575173	0.54065704	6.7801886
OAS1_0094_MR1	5.420193	0.4940656	8.182132
OAS1_0096_MR1	9.822739	1.6742468	4.7024555
OAS1_0098_MR1	10.164813	1.7768066	3.3071408
OAS1_0106_MR1	5.6518145	1.5054055	7.210328
OAS1_0109_MR1	10.014696	0.875894	4.3165646
OAS1_0110_MR1	9.684425	1.6942211	3.0807276
OAS1_0112_MR1	4.968347	1.7008976	5.821124
OAS1_0113_MR1	10.767946	1.2997525	4.0628815
OAS1_0114_MR1	4.3971286	1.2205086	8.262627
OAS1_0115_MR1	5.813736	1.748997	7.978206
OAS1_0116_MR1	9.904063	1.7406249	3.5414753
OAS1_0120_MR1	9.362553	1.1802803	2.3285253
OAS1_0122_MR1	9.556183	1.6323211	2.5191085
OAS1_0123_MR1	4.935874	0.8814503	5.8831034
OAS1_0124_MR1	9.372327	1.4903864	2.4331686
OAS1_0130_MR1	4.5143166	1.5022074	7.8428
OAS1_0133_MR1	5.2074747	1.3993002	7.922285
OAS1_0134_MR1	4.3964205	1.01611	6.9024925
OAS1_0135_MR1	4.6340017	0.38055095	6.7082424
OAS1_0137_MR1	9.324377	1.4180634	2.9138823
OAS1_0138_MR1	9.850646	1.2123992	5.07665
OAS1_0139_MR1	4.7813697	0.9401131	6.296422
OAS1_0142_MR1	10.193889	1.5718272	2.7112882
OAS1_0143_MR1	4.611214	1.4666501	6.3418965
OAS1_0146_MR1	4.6372137	1.0130453	7.237666
OAS1_0155_MR1	4.856272	1.630509	5.592962
OAS1_0157_MR1	5.412433	1.7363739	5.4090285
OAS1_0158_MR1	8.858125	0.8575854	2.3379507
OAS1_0161_MR1	10.444596	1.4090713	3.2557404
OAS1_0164_MR1	9.19157	0.90065086	2.1960073
OAS1_0165_MR1	9.988339	0.995302	2.7737706
OAS1_0166_MR1	9.932856	1.9996585	3.3159778
OAS1_0169_MR1	5.262194	0.7845768	6.8593
OAS1_0170_MR1	9.829345	0.9384117	3.6675737
OAS1_0176_MR1	4.38205	1.4093429	6.9104767
OAS1_0177_MR1	4.996259	0.48936746	7.021754
OAS1_0179_MR1	10.993691	1.3500576	4.112132
OAS1_0180_MR1	4.7098484	1.0835638	5.894499
OAS1_0181_MR1	4.834145	1.8726133	6.584277
OAS1_0184_MR1	4.694041	0.86412346	8.214517
OAS1_0185_MR1	5.4447994	1.7793623	7.7920465
OAS1_0186_MR1	5.0677214	0.8653764	6.702116
OAS1_0188_MR1	9.0371685	1.7928288	2.7787693
OAS1_0195_MR1	5.234645	2.0959358	8.070979
OAS1_0197_MR1	4.4234624	1.3913311	6.667013
OAS1_0199_MR1	4.210276	1.2235959	8.563009
OAS1_0200_MR1	5.5871634	1.9228482	8.005775
OAS1_0201_MR1	5.2588587	1.1973037	7.841843
OAS1_0203_MR1	10.442536	0.95509505	4.2623467
