ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0069_MR1	9.721233	-1.7103972	4.9181795
OAS1_0070_MR1	10.181172	-2.9629362	4.5532274
OAS1_0071_MR1	8.817042	-1.7357532	4.619562
OAS1_0072_MR1	8.444249	-2.0555267	4.362849
OAS1_0073_MR1	5.776089	3.3346426	1.8198144
OAS1_0074_MR1	9.671739	-1.8184297	3.3066366
OAS1_0075_MR1	8.369187	-1.8970771	5.3300405
OAS1_0078_MR1	5.715522	3.592858	2.939824
OAS1_0082_MR1	8.753447	-2.305685	5.439019
OAS1_0083_MR1	9.213246	-2.0374718	5.1203547
OAS1_0084_MR1	5.922882	3.7016952	2.4065793
OAS1_0085_MR1	9.640769	-1.9082683	4.840542
OAS1_0086_MR1	6.7259064	3.2398267	1.734573
OAS1_0094_MR1	5.4537745	3.6781964	3.1585507
OAS1_0096_MR1	8.457456	-2.1742876	5.3011026
OAS1_0098_MR1	9.707048	-2.6555288	4.510276
OAS1_0106_MR1	6.3300543	2.5849895	2.6160367
OAS1_0109_MR1	8.473635	-1.9791615	4.5606327
OAS1_0110_MR1	9.730729	-2.8344617	4.1661124
OAS1_0112_MR1	6.716943	2.0958657	1.3057356
OAS1_0113_MR1	9.407759	-1.6892499	4.9865665
OAS1_0114_MR1	5.103727	3.4364965	2.2029736
OAS1_0115_MR1	5.9753604	2.6908445	3.238836
OAS1_0116_MR1	9.421956	-2.644959	4.440088
OAS1_0120_MR1	9.906795	-2.2121654	3.5947316
OAS1_0122_MR1	10.064686	-2.6263912	3.9023466
OAS1_0123_MR1	6.948259	2.5728328	1.2832141
OAS1_0124_MR1	9.879132	-2.6149561	3.6312957
OAS1_0130_MR1	5.4775906	3.1486056	2.0883286
OAS1_0133_MR1	5.860561	3.1778128	2.6763382
OAS1_0134_MR1	6.1952953	3.244254	1.4779779
OAS1_0135_MR1	6.7855067	3.3770096	1.5899513
OAS1_0137_MR1	9.480604	-2.6926064	3.704509
OAS1_0138_MR1	8.487933	-1.6096427	5.0577607
OAS1_0139_MR1	6.82572	2.8474271	1.5880886
OAS1_0142_MR1	10.131848	-2.40382	4.4718084
OAS1_0143_MR1	6.3927283	2.4680622	1.5666634
OAS1_0146_MR1	6.0821247	3.307962	1.881743
OAS1_0155_MR1	6.9275866	2.0656533	1.1923809
OAS1_0157_MR1	7.056559	1.5642451	1.5412225
OAS1_0158_MR1	9.6682415	-1.9217209	3.2125936
OAS1_0161_MR1	9.686561	-2.1949084	4.638373
OAS1_0164_MR1	9.743443	-1.9005824	3.5350099
OAS1_0165_MR1	9.790355	-1.9610412	4.1156435
OAS1_0166_MR1	9.796288	-2.835398	4.6120243
OAS1_0169_MR1	6.581667	3.1889353	2.2385895
OAS1_0170_MR1	8.827067	-2.3449287	4.1270714
OAS1_0176_MR1	6.109643	3.0153139	1.5992869
OAS1_0177_MR1	6.505191	3.5824869	2.078331
OAS1_0179_MR1	9.309377	-1.4735427	4.9871445
OAS1_0180_MR1	6.71641	2.5173979	1.1388823
OAS1_0181_MR1	6.2731895	2.358616	1.7507578
OAS1_0184_MR1	5.333247	3.5099654	2.3939204
OAS1_0185_MR1	5.7850113	2.690421	2.78832
OAS1_0186_MR1	6.657166	3.0739608	2.0711465
OAS1_0188_MR1	9.7112465	-2.8477402	3.5514946
OAS1_0195_MR1	5.421316	2.442503	2.5744681
OAS1_0197_MR1	6.27249	2.848798	1.3883953
OAS1_0199_MR1	4.830239	3.4079232	2.348022
OAS1_0200_MR1	5.7249613	2.5295067	3.0980086
OAS1_0201_MR1	6.090489	3.2886534	2.698421
OAS1_0203_MR1	8.932473	-1.7896698	4.878746
