ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0176_MR1	8.48791	5.5725517	4.4190793
OAS1_0177_MR1	7.258943	5.475405	4.455035
OAS1_0179_MR1	14.98503	5.7167525	6.058799
OAS1_0180_MR1	8.694304	4.724589	4.3673873
OAS1_0181_MR1	8.800591	5.486383	4.806504
OAS1_0184_MR1	7.408464	6.7032933	4.2752824
OAS1_0185_MR1	7.5588512	6.204659	5.4835157
OAS1_0186_MR1	7.6503544	5.113552	4.698474
OAS1_0188_MR1	14.006095	3.7034612	5.949871
OAS1_0195_MR1	8.218545	6.7354717	5.3386164
OAS1_0197_MR1	8.630337	5.450952	4.3512716
OAS1_0199_MR1	7.984221	7.154807	4.1392884
OAS1_0200_MR1	7.8663397	6.5744944	5.672588
OAS1_0201_MR1	7.1837616	6.2553177	5.2309637
OAS1_0203_MR1	14.949782	5.7687397	5.2930193
