ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0084_MR1	4.6471376	6.448963	8.195844
OAS1_0085_MR1	7.943145	8.559504	4.249209
OAS1_0086_MR1	4.6987977	7.274718	8.90237
OAS1_0094_MR1	4.5906196	6.158151	7.6706333
OAS1_0096_MR1	6.9022055	7.3786073	4.224551
OAS1_0098_MR1	8.308306	8.278154	5.0297728
OAS1_0106_MR1	4.1422124	6.327488	9.894754
OAS1_0109_MR1	6.814876	8.451748	4.28082
OAS1_0110_MR1	8.051265	8.386713	5.4773192
OAS1_0112_MR1	5.6908627	7.6302075	10.00819
OAS1_0113_MR1	7.698509	8.648876	4.0124125
OAS1_0114_MR1	5.3293405	5.6440196	8.374371
OAS1_0115_MR1	4.1752076	5.0958138	9.598958
OAS1_0116_MR1	7.9597487	8.132743	5.023059
OAS1_0120_MR1	8.054275	9.40274	6.1144977
OAS1_0122_MR1	8.295626	8.889583	5.792176
OAS1_0123_MR1	5.1544843	8.095239	9.589313
OAS1_0124_MR1	8.262097	9.055813	6.0890703
OAS1_0130_MR1	4.932124	5.7252836	8.93475
OAS1_0133_MR1	4.2000194	5.750525	8.884
OAS1_0134_MR1	5.3524704	6.7440295	9.221922
OAS1_0135_MR1	4.775773	7.2117524	8.764161
OAS1_0137_MR1	7.7674546	8.634805	5.9199557
OAS1_0138_MR1	6.561295	7.6780066	4.3912506
OAS1_0139_MR1	5.0063453	7.6105666	9.519315
OAS1_0142_MR1	8.527862	8.7941475	5.118676
OAS1_0143_MR1	5.389162	7.320491	10.07743
OAS1_0146_MR1	4.9163175	6.57433	9.118694
OAS1_0155_MR1	6.040675	7.6856503	9.740451
OAS1_0157_MR1	6.390597	7.9820375	9.982969
OAS1_0158_MR1	7.582725	9.613135	6.435195
OAS1_0161_MR1	8.140323	8.672946	4.7013006
OAS1_0164_MR1	7.814893	9.822368	5.994192
OAS1_0165_MR1	7.9862585	9.351834	5.179208
OAS1_0166_MR1	8.615128	8.152511	5.231812
OAS1_0169_MR1	4.246474	6.987274	9.098486
OAS1_0170_MR1	7.0533075	8.623375	4.818749
OAS1_0176_MR1	5.361732	6.8239512	9.571304
OAS1_0177_MR1	4.399206	6.9346995	8.673603
OAS1_0179_MR1	7.662406	8.8059635	3.8668988
OAS1_0180_MR1	5.2173157	7.852808	9.851279
OAS1_0181_MR1	5.3065453	6.865153	10.062272
OAS1_0184_MR1	5.0144377	5.8663483	8.212552
OAS1_0185_MR1	4.11742	5.7328343	9.50112
OAS1_0186_MR1	4.4264035	7.1685553	9.232522
OAS1_0188_MR1	8.205795	8.5792675	6.137685
OAS1_0195_MR1	4.9512115	5.219074	9.424796
OAS1_0197_MR1	5.5128713	6.9825325	9.696226
OAS1_0199_MR1	5.7022257	5.472699	8.293226
OAS1_0200_MR1	4.4578924	5.2727313	9.457005
OAS1_0201_MR1	4.103894	5.8518443	8.85031
OAS1_0203_MR1	6.967937	8.327248	4.0654016
