ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0139_MR1	15.695796	18.059086	13.028946
OAS1_0142_MR1	-11.589113	10.509361	1.1714259
OAS1_0143_MR1	1.3080441	2.3114507	16.55238
OAS1_0146_MR1	14.65749	3.1233983	4.939639
OAS1_0155_MR1	1.0235509	2.5931156	16.681181
OAS1_0157_MR1	7.363802	12.987735	6.071196
OAS1_0158_MR1	4.074154	18.300993	5.074342
OAS1_0161_MR1	-4.082008	-2.0936482	-1.7029682
OAS1_0164_MR1	-4.828512	11.438838	8.925676
OAS1_0165_MR1	-3.9051733	11.608377	7.9923334
OAS1_0166_MR1	-11.376726	10.2964115	1.3841348
OAS1_0169_MR1	10.071024	1.6456084	-6.1148324
OAS1_0170_MR1	-3.282732	11.475797	7.778337
OAS1_0176_MR1	14.526723	3.2598395	4.972841
OAS1_0177_MR1	10.262382	1.5984843	-5.7346845
OAS1_0179_MR1	7.5776234	4.673204	1.8853706
OAS1_0180_MR1	15.904493	18.640207	13.575045
OAS1_0181_MR1	1.2242569	2.3958983	16.380638
OAS1_0184_MR1	13.923129	11.330814	5.5885954
OAS1_0185_MR1	14.031085	6.680139	-2.603695
OAS1_0186_MR1	9.937399	1.501271	-6.065011
OAS1_0188_MR1	-3.4151902	11.962657	8.362046
OAS1_0195_MR1	7.322854	5.8001094	1.9991412
OAS1_0197_MR1	14.428683	3.3659358	4.8622766
OAS1_0199_MR1	0.17853649	2.9091892	14.08382
OAS1_0200_MR1	7.2696414	5.837888	1.9209414
OAS1_0201_MR1	4.1760535	8.349821	2.5124314
OAS1_0203_MR1	7.413435	4.4877334	2.1851401
