ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0161_MR1	11.52063	0.0027687075	4.7312646
OAS1_0164_MR1	12.453896	0.9731135	4.9875193
OAS1_0165_MR1	11.894229	0.5749584	4.703189
OAS1_0166_MR1	12.014535	-0.46045184	4.836795
OAS1_0169_MR1	10.973392	4.490313	7.144374
OAS1_0170_MR1	11.248953	-0.2893092	5.3851175
OAS1_0176_MR1	10.891626	4.265976	6.1956067
OAS1_0177_MR1	10.90129	4.105943	7.196378
OAS1_0179_MR1	10.784491	0.009668461	4.392491
OAS1_0180_MR1	11.944947	4.071875	6.3019857
OAS1_0181_MR1	11.275542	4.446486	5.9485207
OAS1_0184_MR1	10.055789	3.9063475	6.6162214
OAS1_0185_MR1	10.022483	4.908172	6.7162294
OAS1_0186_MR1	11.272094	4.5457315	6.8954935
OAS1_0188_MR1	12.703537	0.16928285	5.2894516
OAS1_0195_MR1	9.672606	4.835159	6.320068
OAS1_0197_MR1	11.302809	4.1825094	6.1898375
OAS1_0199_MR1	9.753561	3.8691645	6.1686087
OAS1_0200_MR1	9.670819	4.9178042	6.6544127
OAS1_0201_MR1	10.06138	4.39867	7.3328543
OAS1_0203_MR1	10.92173	-0.6388732	5.170531
