ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0069_MR1	3.8155098	2.720901	-3.3071642
OAS1_0070_MR1	-5.667725	5.0450573	12.6940775
OAS1_0071_MR1	3.2523584	2.1093214	-2.8476117
OAS1_0072_MR1	-5.8043528	8.447984	16.336592
OAS1_0073_MR1	13.626011	5.278216	1.9075847
OAS1_0074_MR1	-1.1682293	13.20457	3.8626971
OAS1_0075_MR1	-6.3755054	-2.699772	18.721802
OAS1_0078_MR1	20.769718	-0.8104211	-3.5338979
OAS1_0082_MR1	5.4905286	2.763826	10.467902
OAS1_0083_MR1	-8.712447	-3.2940378	-1.910358
OAS1_0084_MR1	6.760277	9.964605	4.3986506
OAS1_0085_MR1	-8.669039	-3.2505949	-1.9538668
OAS1_0086_MR1	6.9825826	10.231421	4.114908
OAS1_0094_MR1	4.0727696	-2.9002962	5.173692
OAS1_0096_MR1	-6.153852	-2.478824	18.943497
OAS1_0098_MR1	-5.5282598	5.185249	12.834211
OAS1_0106_MR1	6.2171087	9.683213	3.669764
OAS1_0109_MR1	-5.8434534	8.487134	16.375776
OAS1_0110_MR1	-0.04806489	13.724737	5.8360624
OAS1_0112_MR1	4.441343	13.514293	2.167614
OAS1_0113_MR1	3.5153708	2.5733032	-3.1726382
OAS1_0114_MR1	13.544237	4.711754	2.605122
OAS1_0115_MR1	3.9883556	2.806443	-3.3866868
OAS1_0116_MR1	-0.013313937	13.737431	5.8890886
OAS1_0120_MR1	-0.7031742	13.543813	4.722051
OAS1_0122_MR1	-0.57701933	13.707508	5.6971164
OAS1_0123_MR1	11.703254	13.095677	3.3192627
OAS1_0124_MR1	-0.7776977	13.662566	4.7080946
OAS1_0130_MR1	13.527172	4.7587442	2.5579479
OAS1_0133_MR1	20.782053	-0.82041794	-3.5430639
OAS1_0134_MR1	13.573177	5.3363543	1.8436872
OAS1_0135_MR1	7.1271753	10.369688	4.1342745
OAS1_0137_MR1	-0.516571	13.127307	5.866736
OAS1_0138_MR1	-6.454843	-2.7790103	18.642372
OAS1_0139_MR1	11.542949	12.93533	3.1597877
OAS1_0142_MR1	-5.3417687	5.3711715	13.020455
OAS1_0143_MR1	4.579147	13.401986	2.0390282
OAS1_0146_MR1	13.6251	5.507555	1.6562461
OAS1_0155_MR1	4.2703867	13.420211	2.144713
OAS1_0157_MR1	7.3281074	12.621149	-3.935999
OAS1_0158_MR1	4.3054433	17.566154	2.9261498
OAS1_0161_MR1	-8.556676	-3.1382093	-2.0663223
OAS1_0164_MR1	-0.96356016	13.340554	4.2743125
OAS1_0165_MR1	-0.7098384	13.229388	5.4612303
OAS1_0166_MR1	-5.4923334	5.2211323	12.87022
OAS1_0169_MR1	6.467863	9.850027	3.9049313
OAS1_0170_MR1	-0.47226658	13.06595	5.960912
OAS1_0176_MR1	13.532764	5.614745	1.5387343
OAS1_0177_MR1	6.78619	10.082682	4.0420594
OAS1_0179_MR1	3.4684842	2.477561	-3.073897
OAS1_0180_MR1	11.521043	12.913807	3.1378613
OAS1_0181_MR1	4.6459165	13.302265	1.9458209
OAS1_0184_MR1	15.952486	1.3664714	13.003132
OAS1_0185_MR1	12.812257	0.21685143	-11.078193
OAS1_0186_MR1	6.4960227	9.88964	3.7835255
OAS1_0188_MR1	-0.64041585	13.681972	5.800829
OAS1_0195_MR1	4.2277055	2.9868693	-3.578901
OAS1_0197_MR1	13.605185	5.68174	1.4616636
OAS1_0199_MR1	3.9542382	1.3295066	16.068266
OAS1_0200_MR1	4.24053	3.0024965	-3.5901268
OAS1_0201_MR1	20.812132	-0.8510131	-3.5738513
OAS1_0203_MR1	3.349224	2.234251	-2.938457
